Code,Year,"Population, total"
AIA,2026,
AIA,2027,
AIA,2028,
AIA,2029,
AIA,2030,
AIA,2031,
AIA,2032,
AIA,2033,
AIA,2034,
AIA,2035,
AIA,2036,
AIA,2037,
AIA,2038,
AIA,2039,
AIA,2040,
AIA,2041,
AIA,2042,
AIA,2043,
AIA,2044,
AIA,2045,
AIA,2046,
AIA,2047,
AIA,2048,
AIA,2049,
AIA,2050,
AIA,2051,
AIA,2052,
AIA,2053,
AIA,2054,
AIA,2055,
AIA,2056,
AIA,2057,
AIA,2058,
AIA,2059,
AIA,2060,
AIA,2061,
AIA,2062,
AIA,2063,
AIA,2064,
AIA,2065,
AIA,2066,
AIA,2067,
AIA,2068,
AIA,2069,
AIA,2070,
AIA,2071,
AIA,2072,
AIA,2073,
AIA,2074,
AIA,2075,
AIA,2076,
AIA,2077,
AIA,2078,
AIA,2079,
AIA,2080,
AIA,2081,
AIA,2082,
AIA,2083,
AIA,2084,
AIA,2085,
AIA,2086,
AIA,2087,
AIA,2088,
AIA,2089,
AIA,2090,
AIA,2091,
AIA,2092,
AIA,2093,
AIA,2094,
AIA,2095,
AIA,2096,
AIA,2097,
AIA,2098,
AIA,2099,
AIA,2100,
ATG,1950,45462
ATG,1951,46444
ATG,1952,47416
ATG,1953,48400
ATG,1954,49392
ATG,1955,50395
ATG,1956,51400
ATG,1957,52426
ATG,1958,53473
ATG,1959,54549
ATG,1960,55621
ATG,1961,56554
ATG,1962,57351
ATG,1963,58157
ATG,1964,59035
ATG,1965,59987
ATG,1966,60911
ATG,1967,61857
ATG,1968,62832
ATG,1969,63832
ATG,1970,64549
ATG,1971,64747
ATG,1972,64631
ATG,1973,64362
ATG,1974,64074
ATG,1975,63856
ATG,1976,63779
ATG,1977,63882
ATG,1978,64055
ATG,1979,64297
ATG,1980,64531
ATG,1981,64686
ATG,1982,64802
ATG,1983,64952
ATG,1984,64899
ATG,1985,64606
ATG,1986,64292
ATG,1987,63964
ATG,1988,63641
ATG,1989,63346
ATG,1990,63087
ATG,1991,63406
ATG,1992,64422
ATG,1993,65601
ATG,1994,66860
ATG,1995,68210
ATG,1996,69629
ATG,1997,71071
ATG,1998,72430
ATG,1999,73681
ATG,2000,74929
ATG,2001,76082
ATG,2002,77049
ATG,2003,77896
ATG,2004,78734
ATG,2005,79628
ATG,2006,80619
ATG,2007,81716
ATG,2008,82926
ATG,2009,84193
ATG,2010,85337
ATG,2011,86350
ATG,2012,87275
ATG,2013,88074
ATG,2014,88784
ATG,2015,89421
ATG,2016,89980
ATG,2017,90483
ATG,2018,90942
ATG,2019,91377
ATG,2020,91864
ATG,2021,92358
ATG,2022,92850
ATG,2023,93331
ATG,2024,
ATG,2025,
ATG,2026,
ATG,2027,
ATG,2028,
ATG,2029,
ATG,2030,
ATG,2031,
ATG,2032,
ATG,2033,
ATG,2034,
ATG,2035,
ATG,2036,
ATG,2037,
ATG,2038,
ATG,2039,
ATG,2040,
ATG,2041,
ATG,2042,
ATG,2043,
ATG,2044,
ATG,2045,
ATG,2046,
ATG,2047,
ATG,2048,
ATG,2049,
ATG,2050,
ATG,2051,
ATG,2052,
ATG,2053,
ATG,2054,
ATG,2055,
ATG,2056,
ATG,2057,
ATG,2058,
ATG,2059,
ATG,2060,
ATG,2061,
ATG,2062,
ATG,2063,
ATG,2064,
ATG,2065,
ATG,2066,
ATG,2067,
ATG,2068,
ATG,2069,
ATG,2070,
ATG,2071,
ATG,2072,
ATG,2073,
ATG,2074,
ATG,2075,
ATG,2076,
ATG,2077,
ATG,2078,
ATG,2079,
ATG,2080,
ATG,2081,
ATG,2082,
ATG,2083,
ATG,2084,
ATG,2085,
ATG,2086,
ATG,2087,
ATG,2088,
ATG,2089,
ATG,2090,
ATG,2091,
ATG,2092,
ATG,2093,
ATG,2094,
ATG,2095,
ATG,2096,
ATG,2097,
ATG,2098,
ATG,2099,
ATG,2100,
ARG,1950,17018032
ARG,1951,17356467
ARG,1952,17698882
ARG,1953,18041299
ARG,1954,18381211
ARG,1955,18716036
ARG,1956,19049973
ARG,1957,19383045
ARG,1958,19714264
ARG,1959,20049604
ARG,1960,20386055
ARG,1961,20726280
ARG,1962,21072543
ARG,1963,21421702
ARG,1964,21769451
ARG,1965,22112634
ARG,1966,22453898
ARG,1967,22799063
ARG,1968,23150580
ARG,1969,23508716
ARG,1970,23878330
ARG,1971,24257212
ARG,1972,24644332
ARG,1973,25046007
ARG,1974,25461352
ARG,1975,25874106
ARG,1976,26282282
ARG,1977,26701815
ARG,1978,27132162
ARG,1979,27568894
ARG,1980,28011597
ARG,1981,28463956
ARG,1982,28924268
ARG,1983,29391334
ARG,1984,29863090
ARG,1985,30336448
ARG,1986,30811982
ARG,1987,31291764
ARG,1988,31780534
ARG,1989,32270958
ARG,1990,32755907
ARG,1991,33230293
ARG,1992,33693532
ARG,1993,34152719
ARG,1994,34613492
ARG,1995,35070016
ARG,1996,35513795
ARG,1997,35947790
ARG,1998,36372862
ARG,1999,36794687
ARG,2000,37213986
ARG,2001,37624817
ARG,2002,38029345
ARG,2003,38424283
ARG,2004,38815915
ARG,2005,39216786
ARG,2006,39622113
ARG,2007,40016767
ARG,2008,40424151
ARG,2009,40854832
ARG,2010,41288694
ARG,2011,41730655
ARG,2012,42161718
ARG,2013,42582453
ARG,2014,43024071
ARG,2015,43477011
ARG,2016,43900312
ARG,2017,44288898
ARG,2018,44654876
ARG,2019,44973469
ARG,2020,45191960
ARG,2021,45312282
ARG,2022,45407904
ARG,2023,45538402
ARG,2024,
ARG,2025,
ARG,2026,
ARG,2027,
ARG,2028,
ARG,2029,
ARG,2030,
ARG,2031,
ARG,2032,
ARG,2033,
ARG,2034,
ARG,2035,
ARG,2036,
ARG,2037,
ARG,2038,
ARG,2039,
ARG,2040,
ARG,2041,
ARG,2042,
ARG,2043,
ARG,2044,
ARG,2045,
ARG,2046,
ARG,2047,
ARG,2048,
ARG,2049,
ARG,2050,
ARG,2051,
ARG,2052,
ARG,2053,
ARG,2054,
ARG,2055,
ARG,2056,
ARG,2057,
ARG,2058,
ARG,2059,
ARG,2060,
ARG,2061,
ARG,2062,
ARG,2063,
ARG,2064,
ARG,2065,
ARG,2066,
ARG,2067,
ARG,2068,
ARG,2069,
ARG,2070,
ARG,2071,
ARG,2072,
ARG,2073,
ARG,2074,
ARG,2075,
ARG,2076,
ARG,2077,
ARG,2078,
ARG,2079,
ARG,2080,
ARG,2081,
ARG,2082,
ARG,2083,
ARG,2084,
ARG,2085,
ARG,2086,
ARG,2087,
ARG,2088,
ARG,2089,
ARG,2090,
ARG,2091,
ARG,2092,
ARG,2093,
ARG,2094,
ARG,2095,
ARG,2096,
ARG,2097,
ARG,2098,
ARG,2099,
ARG,2100,
ARM,1950,1382896
ARM,1951,1417286
ARM,1952,1454108
ARM,1953,1493580
ARM,1954,1535981
ARM,1955,1581511
ARM,1956,1630823
ARM,1957,1684147
ARM,1958,1740888
ARM,1959,1801014
ARM,1960,1863710
ARM,1961,1927488
ARM,1962,1991686
ARM,1963,2056024
ARM,1964,2120135
ARM,1965,2183635
ARM,1966,2246162
ARM,1967,2307497
ARM,1968,2367326
ARM,1969,2424034
ARM,1970,2475628
ARM,1971,2525348
ARM,1972,2577081
ARM,1973,2630860
ARM,1974,2686442
ARM,1975,2743665
ARM,1976,2818168
ARM,1977,2912833
ARM,1978,3012808
ARM,1979,3078505
ARM,1980,3107418
ARM,1981,3135354
ARM,1982,3163145
ARM,1983,3191549
ARM,1984,3224549
ARM,1985,3260438
ARM,1986,3294857
ARM,1987,3328525
ARM,1988,3355123
ARM,1989,3443095
ARM,1990,3552130
ARM,1991,3613978
ARM,1992,3571870
ARM,1993,3453339
ARM,1994,3364620
ARM,1995,3307586
ARM,1996,3278738
ARM,1997,3246292
ARM,1998,3208399
ARM,1999,3167282
ARM,2000,3125630
ARM,2001,3084350
ARM,2002,3055636
ARM,2003,3038976
ARM,2004,3022544
ARM,2005,3006360
ARM,2006,2990371
ARM,2007,2974825
ARM,2008,2959996
ARM,2009,2945518
ARM,2010,2931083
ARM,2011,2923269
ARM,2012,2922529
ARM,2013,2922526
ARM,2014,2922433
ARM,2015,2921179
ARM,2016,2918796
ARM,2017,2914966
ARM,2018,2909971
ARM,2019,2903975
ARM,2020,2890893
ARM,2021,2870339
ARM,2022,2880880
ARM,2023,2943398
ARM,2024,
ARM,2025,
ARM,2026,
ARM,2027,
ARM,2028,
ARM,2029,
ARM,2030,
ARM,2031,
ARM,2032,
ARM,2033,
ARM,2034,
ARM,2035,
ARM,2036,
ARM,2037,
ARM,2038,
ARM,2039,
ARM,2040,
ARM,2041,
ARM,2042,
ARM,2043,
ARM,2044,
ARM,2045,
ARM,2046,
ARM,2047,
ARM,2048,
ARM,2049,
ARM,2050,
ARM,2051,
ARM,2052,
ARM,2053,
ARM,2054,
ARM,2055,
ARM,2056,
ARM,2057,
ARM,2058,
ARM,2059,
ARM,2060,
ARM,2061,
ARM,2062,
ARM,2063,
ARM,2064,
ARM,2065,
ARM,2066,
ARM,2067,
ARM,2068,
ARM,2069,
ARM,2070,
ARM,2071,
ARM,2072,
ARM,2073,
ARM,2074,
ARM,2075,
ARM,2076,
ARM,2077,
ARM,2078,
ARM,2079,
ARM,2080,
ARM,2081,
ARM,2082,
ARM,2083,
ARM,2084,
ARM,2085,
ARM,2086,
ARM,2087,
ARM,2088,
ARM,2089,
ARM,2090,
ARM,2091,
ARM,2092,
ARM,2093,
ARM,2094,
ARM,2095,
ARM,2096,
ARM,2097,
ARM,2098,
ARM,2099,
ARM,2100,
ABW,1950,42763
ABW,1951,43880
ABW,1952,45052
ABW,1953,46269
ABW,1954,47516
ABW,1955,48786
ABW,1956,50084
ABW,1957,51383
ABW,1958,52687
ABW,1959,54003
ABW,1960,54938
ABW,1961,55599
ABW,1962,56337
ABW,1963,57019
ABW,1964,57637
ABW,1965,58208
ABW,1966,58709
ABW,1967,59012
ABW,1968,59086
ABW,1969,59070
ABW,1970,58967
ABW,1971,58798
ABW,1972,58913
ABW,1973,59456
ABW,1974,60144
ABW,1975,60825
ABW,1976,61292
ABW,1977,61532
ABW,1978,61733
ABW,1979,61914
ABW,1980,62051
ABW,1981,62279
ABW,1982,62676
ABW,1983,63114
ABW,1984,63484
ABW,1985,63674
ABW,1986,63640
ABW,1987,63419
ABW,1988,63221
ABW,1989,63413
ABW,1990,64452
ABW,1991,66564
ABW,1992,68889
ABW,1993,71091
ABW,1994,73475
ABW,1995,75930
ABW,1996,78497
ABW,1997,81123
ABW,1998,83788
ABW,1999,86483
ABW,2000,88772
ABW,2001,90320
ABW,2002,91393
ABW,2003,92324
ABW,2004,93223
ABW,2005,94239
ABW,2006,95403
ABW,2007,96604
ABW,2008,97815
ABW,2009,99040
ABW,2010,100127
ABW,2011,100995
ABW,2012,101774
ABW,2013,102570
ABW,2014,103381
ABW,2015,104200
ABW,2016,104989
ABW,2017,105737
ABW,2018,106447
ABW,2019,107089
ABW,2020,107411
ABW,2021,107565
ABW,2022,107792
ABW,2023,107946
ABW,2024,
ABW,2025,
ABW,2026,
ABW,2027,
ABW,2028,
ABW,2029,
ABW,2030,
ABW,2031,
ABW,2032,
ABW,2033,
ABW,2034,
ABW,2035,
ABW,2036,
ABW,2037,
ABW,2038,
ABW,2039,
ABW,2040,
ABW,2041,
ABW,2042,
ABW,2043,
ABW,2044,
ABW,2045,
ABW,2046,
ABW,2047,
ABW,2048,
ABW,2049,
ABW,2050,
ABW,2051,
ABW,2052,
ABW,2053,
ABW,2054,
ABW,2055,
ABW,2056,
ABW,2057,
ABW,2058,
ABW,2059,
ABW,2060,
ABW,2061,
ABW,2062,
ABW,2063,
ABW,2064,
ABW,2065,
ABW,2066,
ABW,2067,
ABW,2068,
ABW,2069,
ABW,2070,
ABW,2071,
ABW,2072,
ABW,2073,
ABW,2074,
ABW,2075,
ABW,2076,
ABW,2077,
ABW,2078,
ABW,2079,
ABW,2080,
ABW,2081,
ABW,2082,
ABW,2083,
ABW,2084,
ABW,2085,
ABW,2086,
ABW,2087,
ABW,2088,
ABW,2089,
ABW,2090,
ABW,2091,
ABW,2092,
ABW,2093,
ABW,2094,
ABW,2095,
ABW,2096,
ABW,2097,
ABW,2098,
ABW,2099,
ABW,2100,
OWID_ASI,1950,1367581793
OWID_ASI,1951,1394310207
OWID_ASI,1952,1423932566
OWID_ASI,1953,1455634309
OWID_ASI,1954,1488418592
OWID_ASI,1955,1523146415
OWID_ASI,1956,1558262821
OWID_ASI,1957,1594675233
OWID_ASI,1958,1631866795
OWID_ASI,1959,1664697447
OWID_ASI,1960,1691762696
OWID_ASI,1961,1718156557
OWID_ASI,1962,1753318905
OWID_ASI,1963,1799305125
OWID_ASI,1964,1847441778
OWID_ASI,1965,1894030104
OWID_ASI,1966,1940186408
OWID_ASI,1967,1986308215
OWID_ASI,1968,2034769710
OWID_ASI,1969,2085428639
OWID_ASI,1970,2136911807
OWID_ASI,1971,2187672732
OWID_ASI,1972,2237825630
OWID_ASI,1973,2288852583
OWID_ASI,1974,2339398095
OWID_ASI,1975,2388510805
OWID_ASI,1976,2436467535
OWID_ASI,1977,2484229185
OWID_ASI,1978,2531837746
OWID_ASI,1979,2580755587
OWID_ASI,1980,2631643580
OWID_ASI,1981,2683999130
OWID_ASI,1982,2738669570
OWID_ASI,1983,2794057018
OWID_ASI,1984,2849479886
OWID_ASI,1985,2906232641
OWID_ASI,1986,2964898217
OWID_ASI,1987,3025641753
OWID_ASI,1988,3086642989
OWID_ASI,1989,3147693773
OWID_ASI,1990,3209094423
OWID_ASI,1991,3268207608
OWID_ASI,1992,3324812378
OWID_ASI,1993,3380039932
OWID_ASI,1994,3433680236
OWID_ASI,1995,3486817949
OWID_ASI,1996,3539849816
OWID_ASI,1997,3592367920
OWID_ASI,1998,3644341780
OWID_ASI,1999,3695620583
OWID_ASI,2000,3746832777
OWID_ASI,2001,3797954107
OWID_ASI,2002,3847359674
OWID_ASI,2003,3895799439
OWID_ASI,2004,3944378395
OWID_ASI,2005,3992890580
OWID_ASI,2006,4041771416
OWID_ASI,2007,4090564345
OWID_ASI,2008,4139267468
OWID_ASI,2009,4188829464
OWID_ASI,2010,4238694946
OWID_ASI,2011,4288350005
OWID_ASI,2012,4338443538
OWID_ASI,2013,4387757369
OWID_ASI,2014,4435744576
OWID_ASI,2015,4482088489
OWID_ASI,2016,4527178153
OWID_ASI,2017,4571224645
OWID_ASI,2018,4612352852
OWID_ASI,2019,4651098724
OWID_ASI,2020,4686811214
OWID_ASI,2021,4716999164
OWID_ASI,2022,4746329727
OWID_ASI,2023,4776659631
OWID_ASI,2024,
OWID_ASI,2025,
OWID_ASI,2026,
OWID_ASI,2027,
OWID_ASI,2028,
OWID_ASI,2029,
OWID_ASI,2030,
OWID_ASI,2031,
OWID_ASI,2032,
OWID_ASI,2033,
OWID_ASI,2034,
OWID_ASI,2035,
OWID_ASI,2036,
OWID_ASI,2037,
OWID_ASI,2038,
OWID_ASI,2039,
OWID_ASI,2040,
OWID_ASI,2041,
OWID_ASI,2042,
OWID_ASI,2043,
OWID_ASI,2044,
OWID_ASI,2045,
OWID_ASI,2046,
OWID_ASI,2047,
OWID_ASI,2048,
OWID_ASI,2049,
OWID_ASI,2050,
OWID_ASI,2051,
OWID_ASI,2052,
OWID_ASI,2053,
OWID_ASI,2054,
OWID_ASI,2055,
OWID_ASI,2056,
OWID_ASI,2057,
OWID_ASI,2058,
OWID_ASI,2059,
OWID_ASI,2060,
OWID_ASI,2061,
OWID_ASI,2062,
OWID_ASI,2063,
OWID_ASI,2064,
OWID_ASI,2065,
OWID_ASI,2066,
OWID_ASI,2067,
OWID_ASI,2068,
OWID_ASI,2069,
OWID_ASI,2070,
OWID_ASI,2071,
OWID_ASI,2072,
OWID_ASI,2073,
OWID_ASI,2074,
OWID_ASI,2075,
OWID_ASI,2076,
OWID_ASI,2077,
OWID_ASI,2078,
OWID_ASI,2079,
OWID_ASI,2080,
OWID_ASI,2081,
OWID_ASI,2082,
OWID_ASI,2083,
OWID_ASI,2084,
OWID_ASI,2085,
OWID_ASI,2086,
OWID_ASI,2087,
OWID_ASI,2088,
OWID_ASI,2089,
OWID_ASI,2090,
OWID_ASI,2091,
OWID_ASI,2092,
OWID_ASI,2093,
OWID_ASI,2094,
OWID_ASI,2095,
OWID_ASI,2096,
OWID_ASI,2097,
OWID_ASI,2098,
OWID_ASI,2099,
OWID_ASI,2100,
UN_ASI,1950,1368075411
UN_ASI,1951,1394810956
UN_ASI,1952,1424440993
UN_ASI,1953,1456150769
UN_ASI,1954,1488943455
UN_ASI,1955,1523680036
UN_ASI,1956,1558805654
UN_ASI,1957,1595227782
UN_ASI,1958,1632429828
UN_ASI,1959,1665271772
UN_ASI,1960,1692348930
UN_ASI,1961,1718751817
UN_ASI,1962,1753920101
UN_ASI,1963,1799912164
UN_ASI,1964,1848054064
UN_ASI,1965,1894647597
UN_ASI,1966,1940809591
UN_ASI,1967,1986937257
UN_ASI,1968,2035404651
UN_ASI,1969,2086069575
UN_ASI,1970,2137559042
UN_ASI,1971,2188326583
UN_ASI,1972,2238486510
UN_ASI,1973,2289518335
UN_ASI,1974,2340061173
UN_ASI,1975,2389170028
UN_ASI,1976,2437129374
UN_ASI,1977,2484896145
UN_ASI,1978,2532509772
UN_ASI,1979,2581432942
UN_ASI,1980,2632326520
UN_ASI,1981,2684687839
UN_ASI,1982,2739365885
UN_ASI,1983,2794764048
UN_ASI,1984,2850199048
UN_ASI,1985,2906963741
UN_ASI,1986,2965641178
UN_ASI,1987,3026396336
UN_ASI,1988,3087409013
UN_ASI,1989,3148471019
UN_ASI,1990,3209882606
UN_ASI,1991,3269006370
UN_ASI,1992,3325622560
UN_ASI,1993,3380865845
UN_ASI,1994,3434524761
UN_ASI,1995,3487680501
UN_ASI,1996,3540729987
UN_ASI,1997,3593265317
UN_ASI,1998,3645256153
UN_ASI,1999,3696551715
UN_ASI,2000,3747780310
UN_ASI,2001,3798918119
UN_ASI,2002,3848340930
UN_ASI,2003,3896798913
UN_ASI,2004,3945396132
UN_ASI,2005,3993926580
UN_ASI,2006,4042825703
UN_ASI,2007,4091636908
UN_ASI,2008,4140358383
UN_ASI,2009,4189938668
UN_ASI,2010,4239822664
UN_ASI,2011,4289496399
UN_ASI,2012,4339608811
UN_ASI,2013,4388941156
UN_ASI,2014,4436946289
UN_ASI,2015,4483307895
UN_ASI,2016,4528415184
UN_ASI,2017,4572478814
UN_ASI,2018,4613623510
UN_ASI,2019,4652385287
UN_ASI,2020,4688113368
UN_ASI,2021,4718316369
UN_ASI,2022,4747661026
UN_ASI,2023,4778004486
UN_ASI,2024,
UN_ASI,2025,
UN_ASI,2026,
UN_ASI,2027,
UN_ASI,2028,
UN_ASI,2029,
UN_ASI,2030,
UN_ASI,2031,
UN_ASI,2032,
UN_ASI,2033,
UN_ASI,2034,
UN_ASI,2035,
UN_ASI,2036,
UN_ASI,2037,
UN_ASI,2038,
UN_ASI,2039,
UN_ASI,2040,
UN_ASI,2041,
UN_ASI,2042,
UN_ASI,2043,
UN_ASI,2044,
UN_ASI,2045,
UN_ASI,2046,
UN_ASI,2047,
UN_ASI,2048,
UN_ASI,2049,
UN_ASI,2050,
UN_ASI,2051,
UN_ASI,2052,
UN_ASI,2053,
UN_ASI,2054,
UN_ASI,2055,
UN_ASI,2056,
UN_ASI,2057,
UN_ASI,2058,
UN_ASI,2059,
UN_ASI,2060,
UN_ASI,2061,
UN_ASI,2062,
UN_ASI,2063,
UN_ASI,2064,
UN_ASI,2065,
UN_ASI,2066,
UN_ASI,2067,
UN_ASI,2068,
UN_ASI,2069,
UN_ASI,2070,
UN_ASI,2071,
UN_ASI,2072,
UN_ASI,2073,
UN_ASI,2074,
UN_ASI,2075,
UN_ASI,2076,
UN_ASI,2077,
UN_ASI,2078,
UN_ASI,2079,
UN_ASI,2080,
UN_ASI,2081,
UN_ASI,2082,
UN_ASI,2083,
UN_ASI,2084,
UN_ASI,2085,
UN_ASI,2086,
UN_ASI,2087,
UN_ASI,2088,
UN_ASI,2089,
UN_ASI,2090,
UN_ASI,2091,
UN_ASI,2092,
UN_ASI,2093,
UN_ASI,2094,
UN_ASI,2095,
UN_ASI,2096,
UN_ASI,2097,
UN_ASI,2098,
UN_ASI,2099,
UN_ASI,2100,
AUS,1950,8176751
AUS,1951,8418616
AUS,1952,8630707
AUS,1953,8816085
AUS,1954,8999384
AUS,1955,9205189
AUS,1956,9424660
AUS,1957,9638773
AUS,1958,9847636
AUS,1959,10060033
AUS,1960,10280815
AUS,1961,10500441
AUS,1962,10707235
AUS,1963,10913270
AUS,1964,11128257
AUS,1965,11357479
AUS,1966,11592485
AUS,1967,11810521
AUS,1968,12030009
AUS,1969,12272387
AUS,1970,12599414
AUS,1971,12997963
AUS,1972,13304897
AUS,1973,13518689
AUS,1974,13719499
AUS,1975,13893988
AUS,1976,14046758
AUS,1977,14203511
AUS,1978,14367099
AUS,1979,14533034
AUS,1980,14721345
AUS,1981,14949210
AUS,1982,15192484
AUS,1983,15414891
AUS,1984,15620653
AUS,1985,15835743
AUS,1986,16069631
AUS,1987,16322272
AUS,1988,16594104
AUS,1989,16869362
AUS,1990,17126304
AUS,1991,17353191
AUS,1992,17549286
AUS,1993,17722905
AUS,1994,17897433
AUS,1995,18095340
AUS,1996,18305305
AUS,1997,18504911
AUS,1998,18701710
AUS,1999,18909980
AUS,2000,19132472
AUS,2001,19365438
AUS,2002,19595356
AUS,2003,19819449
AUS,2004,20046679
AUS,2005,20294490
AUS,2006,20590566
AUS,2007,20954545
AUS,2008,21370595
AUS,2009,21783014
AUS,2010,22141583
AUS,2011,22479779
AUS,2012,22852648
AUS,2013,23236271
AUS,2014,23595599
AUS,2015,23947997
AUS,2016,24329963
AUS,2017,24731044
AUS,2018,25119700
AUS,2019,25482714
AUS,2020,25743787
AUS,2021,25956417
AUS,2022,26200987
AUS,2023,26451126
AUS,2024,
AUS,2025,
AUS,2026,
AUS,2027,
AUS,2028,
AUS,2029,
AUS,2030,
AUS,2031,
AUS,2032,
AUS,2033,
AUS,2034,
AUS,2035,
AUS,2036,
AUS,2037,
AUS,2038,
AUS,2039,
AUS,2040,
AUS,2041,
AUS,2042,
AUS,2043,
AUS,2044,
AUS,2045,
AUS,2046,
AUS,2047,
AUS,2048,
AUS,2049,
AUS,2050,
AUS,2051,
AUS,2052,
AUS,2053,
AUS,2054,
AUS,2055,
AUS,2056,
AUS,2057,
AUS,2058,
AUS,2059,
AUS,2060,
AUS,2061,
AUS,2062,
AUS,2063,
AUS,2064,
AUS,2065,
AUS,2066,
AUS,2067,
AUS,2068,
AUS,2069,
AUS,2070,
AUS,2071,
AUS,2072,
AUS,2073,
AUS,2074,
AUS,2075,
AUS,2076,
AUS,2077,
AUS,2078,
AUS,2079,
AUS,2080,
AUS,2081,
AUS,2082,
AUS,2083,
AUS,2084,
AUS,2085,
AUS,2086,
AUS,2087,
AUS,2088,
AUS,2089,
AUS,2090,
AUS,2091,
AUS,2092,
AUS,2093,
AUS,2094,
AUS,2095,
AUS,2096,
AUS,2097,
AUS,2098,
AUS,2099,
AUS,2100,
AUT,1950,6936455
AUT,1951,6930487
AUT,1952,6927254
AUT,1953,6932083
AUT,1954,6939893
AUT,1955,6946659
AUT,1956,6952266
AUT,1957,6965838
AUT,1958,6987345
AUT,1959,7014270
AUT,1960,7047274
AUT,1961,7086060
AUT,1962,7129581
AUT,1963,7175502
AUT,1964,7223392
AUT,1965,7270413
AUT,1966,7321524
AUT,1967,7376293
AUT,1968,7414627
AUT,1969,7440306
AUT,1970,7466320
AUT,1971,7499635
AUT,1972,7543263
AUT,1973,7585107
AUT,1974,7597963
AUT,1975,7577833
AUT,1976,7564457
AUT,1977,7567332
AUT,1978,7561203
AUT,1979,7548345
AUT,1980,7548407
AUT,1981,7567550
AUT,1982,7573078
AUT,1983,7561166
AUT,1984,7560715
AUT,1985,7564310
AUT,1986,7569397
AUT,1987,7574314
AUT,1988,7585346
AUT,1989,7620405
AUT,1990,7679627
AUT,1991,7757140
AUT,1992,7842715
AUT,1993,7907492
AUT,1994,7938157
AUT,1995,7950322
AUT,1996,7960917
AUT,1997,7969804
AUT,1998,7978465
AUT,1999,7993894
AUT,2000,8012929
AUT,2001,8042233
AUT,2002,8081640
AUT,2003,8122604
AUT,2004,8173496
AUT,2005,8229204
AUT,2006,8269901
AUT,2007,8296948
AUT,2008,8323250
AUT,2009,8345073
AUT,2010,8365087
AUT,2011,8393272
AUT,2012,8431599
AUT,2013,8481411
AUT,2014,8547812
AUT,2015,8644037
AUT,2016,8737920
AUT,2017,8798779
AUT,2018,8841653
AUT,2019,8880876
AUT,2020,8921402
AUT,2021,8967053
AUT,2022,9064678
AUT,2023,9130434
AUT,2024,
AUT,2025,
AUT,2026,
AUT,2027,
AUT,2028,
AUT,2029,
AUT,2030,
AUT,2031,
AUT,2032,
AUT,2033,
AUT,2034,
AUT,2035,
AUT,2036,
AUT,2037,
AUT,2038,
AUT,2039,
AUT,2040,
AUT,2041,
AUT,2042,
AUT,2043,
AUT,2044,
AUT,2045,
AUT,2046,
AUT,2047,
AUT,2048,
AUT,2049,
AUT,2050,
AUT,2051,
AUT,2052,
AUT,2053,
AUT,2054,
AUT,2055,
AUT,2056,
AUT,2057,
AUT,2058,
AUT,2059,
AUT,2060,
AUT,2061,
AUT,2062,
AUT,2063,
AUT,2064,
AUT,2065,
AUT,2066,
AUT,2067,
AUT,2068,
AUT,2069,
AUT,2070,
AUT,2071,
AUT,2072,
AUT,2073,
AUT,2074,
AUT,2075,
AUT,2076,
AUT,2077,
AUT,2078,
AUT,2079,
AUT,2080,
AUT,2081,
AUT,2082,
AUT,2083,
AUT,2084,
AUT,2085,
AUT,2086,
AUT,2087,
AUT,2088,
AUT,2089,
AUT,2090,
AUT,2091,
AUT,2092,
AUT,2093,
AUT,2094,
AUT,2095,
AUT,2096,
AUT,2097,
AUT,2098,
AUT,2099,
AUT,2100,
AZE,1950,3131979
AZE,1951,3187157
AZE,1952,3247007
AZE,1953,3312610
AZE,1954,3384707
AZE,1955,3464090
AZE,1956,3551389
AZE,1957,3646865
AZE,1958,3750701
AZE,1959,3862828
AZE,1960,3982711
AZE,1961,4108981
AZE,1962,4239411
AZE,1963,4372047
AZE,1964,4503659
AZE,1965,4630315
AZE,1966,4751910
AZE,1967,4867309
AZE,1968,4976488
AZE,1969,5081769
AZE,1970,5183827
AZE,1971,5283502
AZE,1972,5380920
AZE,1973,5476614
AZE,1974,5572229
AZE,1975,5669260
AZE,1976,5791042
AZE,1977,5937643
AZE,1978,6075081
AZE,1979,6187137
AZE,1980,6284707
AZE,1981,6385607
AZE,1982,6491433
AZE,1983,6602330
AZE,1984,6706289
AZE,1985,6799823
AZE,1986,6891349
AZE,1987,6977658
AZE,1988,7081404
AZE,1989,7167583
AZE,1990,7231084
AZE,1991,7314317
AZE,1992,7405781
AZE,1993,7504119
AZE,1994,7608894
AZE,1995,7719283
AZE,1996,7830981
AZE,1997,7936220
AZE,1998,8025808
AZE,1999,8100472
AZE,2000,8174784
AZE,2001,8251776
AZE,2002,8326141
AZE,2003,8400528
AZE,2004,8489874
AZE,2005,8597248
AZE,2006,8711380
AZE,2007,8828313
AZE,2008,8942637
AZE,2009,9046336
AZE,2010,9146852
AZE,2011,9256156
AZE,2012,9376179
AZE,2013,9504417
AZE,2014,9631136
AZE,2015,9752859
AZE,2016,9868434
AZE,2017,9968510
AZE,2018,10039782
AZE,2019,10110483
AZE,2020,10181736
AZE,2021,10234372
AZE,2022,10295307
AZE,2023,10318209
AZE,2024,
AZE,2025,
AZE,2026,
AZE,2027,
AZE,2028,
AZE,2029,
AZE,2030,
AZE,2031,
AZE,2032,
