Code,Year,Life expectancy
,1879,44.22
,1880,43.73
,1881,46.08
,1882,44.83
,1883,45.05
,1884,44.74
,1885,45.72
,1886,45.29
,1887,45.62
,1888,46.78
,1889,46.31
,1890,44.72
,1891,44.24
,1892,45.46
,1893,44.83
,1894,48.3
,1895,45.69
,1896,47.37
,1897,47.19
,1898,46.96
,1899,46.12
,1900,46.3
,1901,47.89
,1902,49.05
,1903,50.39
,1904,49.09
,1905,50.83
,1906,50.56
,1907,51.41
,1908,51.81
,1909,52.48
,1910,53.95
,1911,51.51
,1912,54.51
,1913,53.79
,1914,52
,1915,48.3
,1916,48
,1917,46
,1918,40.9
,1919,54.08
,1920,56.52
,1921,58.24
,1922,57.59
,1923,59.69
,1924,58.7
,1925,58.85
,1926,60.03
,1927,59.32
,1928,60.44
,1929,57.94
,1930,61.29
,1931,60.34
,1932,61.02
,1933,60.97
,1934,61.74
,1935,62.51
,1936,62.28
,1937,62.33
,1938,63.72
,1939,64.06
,1940,60.59
,1941,61.66
,1942,63.21
,1943,62.53
,1944,62.74
,1945,61.86
,1946,66.93
,1947,66.97
,1948,68.83
,1949,68.47
GNQ,1950,40.1113
GNQ,1951,40.3708
GNQ,1952,40.6297
GNQ,1953,40.8892
GNQ,1954,41.1476
GNQ,1955,41.4103
GNQ,1956,41.6741
GNQ,1957,41.9386
GNQ,1958,42.2042
GNQ,1959,42.4747
GNQ,1960,42.7416
GNQ,1961,43.008
GNQ,1962,43.2749
GNQ,1963,43.5396
GNQ,1964,43.8049
GNQ,1965,44.0694
GNQ,1966,44.3345
GNQ,1967,44.5946
GNQ,1968,44.8521
GNQ,1969,31.0002
GNQ,1970,31.0861
GNQ,1971,37.2292
GNQ,1972,44.4405
GNQ,1973,44.6577
GNQ,1974,41.4861
GNQ,1975,37.32
GNQ,1976,30.5369
GNQ,1977,42.0075
GNQ,1978,42.331
GNQ,1979,43.0332
GNQ,1980,48.7799
GNQ,1981,49.1071
GNQ,1982,49.6656
GNQ,1983,50.0461
GNQ,1984,50.1951
GNQ,1985,50.5987
GNQ,1986,50.8484
GNQ,1987,50.9904
GNQ,1988,51.1837
GNQ,1989,51.292
GNQ,1990,51.3965
GNQ,1991,51.4971
GNQ,1992,51.5792
GNQ,1993,51.6713
GNQ,1994,51.7851
GNQ,1995,51.9261
GNQ,1996,52.1227
GNQ,1997,52.3648
GNQ,1998,52.6464
GNQ,1999,53.0013
GNQ,2000,53.3952
GNQ,2001,53.8271
GNQ,2002,54.3235
GNQ,2003,54.7913
GNQ,2004,55.3066
GNQ,2005,55.7659
GNQ,2006,56.3538
GNQ,2007,56.857
GNQ,2008,57.3841
GNQ,2009,57.881
GNQ,2010,58.3445
GNQ,2011,58.8268
GNQ,2012,59.3011
GNQ,2013,59.784
GNQ,2014,60.2279
GNQ,2015,60.6347
GNQ,2016,61.081
GNQ,2017,61.4808
GNQ,2018,61.9151
GNQ,2019,62.2965
GNQ,2020,62.1408
GNQ,2021,62.4468
GNQ,2022,63.3545
GNQ,2023,63.7071
ERI,1950,33.2935
ERI,1951,33.6377
ERI,1952,34.0018
ERI,1953,34.3762
ERI,1954,34.8009
ERI,1955,35.1766
ERI,1956,35.6315
ERI,1957,30.3981
ERI,1958,30.9094
ERI,1959,36.9691
ERI,1960,37.4429
ERI,1961,37.912
ERI,1962,38.3461
ERI,1963,38.8333
ERI,1964,39.1841
ERI,1965,39.5761
ERI,1966,37.6341
ERI,1967,40.1507
ERI,1968,40.483
ERI,1969,40.7919
ERI,1970,41.1621
ERI,1971,41.5267
ERI,1972,40.7231
ERI,1973,41.1313
ERI,1974,39.0005
ERI,1975,39.031
ERI,1976,42.5873
ERI,1977,42.9839
ERI,1978,43.3804
ERI,1979,43.7802
ERI,1980,44.6253
ERI,1981,44.9744
ERI,1982,44.8906
ERI,1983,37.1729
ERI,1984,37.6791
ERI,1985,38.5859
ERI,1986,39.5411
ERI,1987,47.3634
ERI,1988,48.0942
ERI,1989,47.8024
ERI,1990,49.7327
ERI,1991,50.5159
ERI,1992,52.4358
ERI,1993,53.1887
ERI,1994,54.0274
ERI,1995,54.8222
ERI,1996,55.4979
ERI,1997,56.1551
ERI,1998,49.9968
ERI,1999,44.5061
ERI,2000,56.2852
ERI,2001,58.3587
ERI,2002,58.9406
ERI,2003,59.4551
ERI,2004,60.0625
ERI,2005,60.6276
ERI,2006,61.4567
ERI,2007,61.998
ERI,2008,62.422
ERI,2009,63.2029
ERI,2010,63.6653
ERI,2011,64.2314
ERI,2012,64.6965
ERI,2013,65.005
ERI,2014,65.5166
ERI,2015,65.9094
ERI,2016,66.242
ERI,2017,66.6115
ERI,2018,66.9787
ERI,2019,67.3061
ERI,2020,66.9802
ERI,2021,66.9396
ERI,2022,67.7892
ERI,2023,68.6239
EST,1897,43
EST,1900,43.1
EST,1922,51.7
EST,1935,56.272
EST,1950,66.3621
EST,1951,66.75
EST,1952,67.1535
EST,1953,67.4981
EST,1954,67.8315
EST,1955,68.1698
EST,1956,68.4923
EST,1957,68.7746
EST,1958,68.7512
EST,1959,68.6733
EST,1960,69.3354
EST,1961,69.641
EST,1962,69.8447
EST,1963,69.885
EST,1964,70.6483
EST,1965,70.715
EST,1966,70.6646
EST,1967,70.9837
EST,1968,70.6092
EST,1969,70.2727
EST,1970,70.3994
EST,1971,70.5962
EST,1972,70.3819
EST,1973,70.6926
EST,1974,70.8093
EST,1975,70.1215
EST,1976,69.7389
EST,1977,69.8263
EST,1978,69.6581
EST,1979,69.4052
EST,1980,69.4667
EST,1981,69.3358
EST,1982,69.8627
EST,1983,69.7865
EST,1984,69.6384
EST,1985,69.7742
EST,1986,70.9067
EST,1987,70.9219
EST,1988,70.9712
EST,1989,70.498
EST,1990,69.9173
EST,1991,69.7947
EST,1992,69.1592
EST,1993,68.2217
EST,1994,66.7441
EST,1995,67.8143
EST,1996,70.0314
EST,1997,70.2438
EST,1998,69.8404
EST,1999,70.6807
EST,2000,71.0142
EST,2001,70.8336
EST,2002,71.3637
EST,2003,71.923
EST,2004,72.3751
EST,2005,73.0276
EST,2006,73.1995
EST,2007,73.1534
EST,2008,74.2787
EST,2009,75.1519
EST,2010,75.8816
EST,2011,76.3462
EST,2012,76.4159
EST,2013,77.252
EST,2014,77.1104
EST,2015,77.665
EST,2016,77.7631
EST,2017,78.1814
EST,2018,78.3339
EST,2019,78.7728
EST,2020,78.8929
EST,2021,77.4095
EST,2022,78.1674
EST,2023,79.1535
SWZ,1950,43.4381
SWZ,1951,43.7396
SWZ,1952,44.0092
SWZ,1953,44.2839
SWZ,1954,44.5868
SWZ,1955,44.848
SWZ,1956,45.1102
SWZ,1957,45.4321
SWZ,1958,45.7524
SWZ,1959,46.0904
SWZ,1960,46.3885
SWZ,1961,46.7499
SWZ,1962,47.1453
SWZ,1963,47.4715
SWZ,1964,47.922
SWZ,1965,48.4314
SWZ,1966,48.9905
SWZ,1967,49.5262
SWZ,1968,50.0842
SWZ,1969,50.6405
SWZ,1970,51.2079
SWZ,1971,51.7794
SWZ,1972,52.3518
SWZ,1973,52.9905
SWZ,1974,53.6556
SWZ,1975,54.3987
SWZ,1976,55.1718
SWZ,1977,55.9733
SWZ,1978,56.785
SWZ,1979,57.536
SWZ,1980,58.2275
SWZ,1981,58.7882
SWZ,1982,59.4672
SWZ,1983,58.4181
SWZ,1984,60.4387
SWZ,1985,61.1649
SWZ,1986,61.5978
SWZ,1987,61.8987
SWZ,1988,61.9342
SWZ,1989,61.6692
SWZ,1990,61.1675
SWZ,1991,60.3924
SWZ,1992,59.2838
SWZ,1993,58.0917
SWZ,1994,56.6433
SWZ,1995,55.0795
SWZ,1996,53.2956
SWZ,1997,51.6985
SWZ,1998,50.0657
SWZ,1999,48.8076
SWZ,2000,47.6273
SWZ,2001,46.3442
SWZ,2002,45.3799
SWZ,2003,44.6321
SWZ,2004,43.9064
SWZ,2005,43.9581
SWZ,2006,44.5628
SWZ,2007,45.1604
SWZ,2008,45.8527
SWZ,2009,46.9126
SWZ,2010,48.331
SWZ,2011,49.0568
SWZ,2012,50.7143
SWZ,2013,52.1102
SWZ,2014,53.4913
SWZ,2015,54.9407
SWZ,2016,56.2284
SWZ,2017,57.5742
SWZ,2018,58.7072
SWZ,2019,59.8496
SWZ,2020,59.8618
SWZ,2021,58.2284
SWZ,2022,63.0283
SWZ,2023,64.1227
ETH,1950,35.5116
ETH,1951,35.8635
ETH,1952,36.2224
ETH,1953,36.5587
ETH,1954,36.957
ETH,1955,37.3196
ETH,1956,37.7849
ETH,1957,32.1733
ETH,1958,32.6282
ETH,1959,39.1684
ETH,1960,39.6153
ETH,1961,40.1978
ETH,1962,40.5305
ETH,1963,40.9667
ETH,1964,41.2605
ETH,1965,41.413
ETH,1966,39.3431
ETH,1967,41.9409
ETH,1968,42.0922
ETH,1969,42.1312
ETH,1970,42.1149
ETH,1971,42.2156
ETH,1972,41.0345
ETH,1973,41.1028
ETH,1974,39.0827
ETH,1975,38.9412
ETH,1976,41.32
ETH,1977,41.3966
ETH,1978,41.506
ETH,1979,42.3762
ETH,1980,42.8154
ETH,1981,43.0836
ETH,1982,43.4335
ETH,1983,36.3188
ETH,1984,36.7374
ETH,1985,37.7473
ETH,1986,38.3711
ETH,1987,45.8925
ETH,1988,45.6822
ETH,1989,45.6436
ETH,1990,45.1166
ETH,1991,46.6565
ETH,1992,47.2788
ETH,1993,47.6757
ETH,1994,47.9256
ETH,1995,48.1562
ETH,1996,48.6974
ETH,1997,49.21
ETH,1998,49.7854
ETH,1999,49.4857
ETH,2000,50.8802
ETH,2001,51.4276
ETH,2002,52.0851
ETH,2003,52.8773
ETH,2004,53.7349
ETH,2005,54.364
ETH,2006,55.4017
ETH,2007,56.5665
ETH,2008,57.7325
ETH,2009,58.715
ETH,2010,59.7094
ETH,2011,60.5947
ETH,2012,61.4426
ETH,2013,62.1613
ETH,2014,62.9272
ETH,2015,63.592
ETH,2016,64.1624
ETH,2017,64.7659
ETH,2018,65.2573
ETH,2019,65.7413
ETH,2020,65.9688
ETH,2021,65.3299
ETH,2022,66.8971
ETH,2023,67.315
,1770,34.3
,1800,33.3
,1820,35.6
,1850,36.3
,1870,36.2
,1900,42.7
,1913,46.8
,1950,61.9599
,1951,61.8892
,1952,63.2871
,1953,64.0541
,1954,64.8764
,1955,65.6481
,1956,66.8002
,1957,66.9821
,1958,68.0391
,1959,68.26
,1960,68.7123
,1961,69.171
,1962,69.1437
,1963,69.3934
,1964,70.0254
,1965,70.0373
,1966,70.2353
,1967,70.3162
,1968,70.1489
,1969,69.9561
,1970,70.286
,1971,70.4677
,1972,70.6855
,1973,70.7999
,1974,70.9586
,1975,70.872
,1976,70.958
,1977,71.1587
,1978,71.1905
,1979,71.2803
,1980,71.3419
,1981,71.5498
,1982,71.8728
,1983,71.8697
,1984,72.0095
,1985,72.2292
,1986,72.8307
,1987,73.08
,1988,73.154
,1989,73.2036
,1990,73.1225
,1991,73.0863
,1992,72.7633
,1993,72.1081
,1994,72.0386
,1995,72.1815
,1996,72.7397
,1997,73.2985
,1998,73.555
,1999,73.319
,2000,73.4418
,2001,73.6194
,2002,73.6257
,2003,73.6757
,2004,74.1495
,2005,74.2867
,2006,74.9033
,2007,75.3079
,2008,75.6092
,2009,76.0592
,2010,76.2025
,2011,76.8703
,2012,77.0615
,2013,77.4116
,2014,77.6754
,2015,77.7767
,2016,78.1705
,2017,78.4613
,2018,78.5281
,2019,78.7588
,2020,77.6514
,2021,77.0357
,2022,78.1827
,2023,79.0594
FLK,1950,49.4809
FLK,1951,49.682
FLK,1952,49.8895
FLK,1953,50.3205
FLK,1954,50.8616
FLK,1955,51.3309
FLK,1956,51.8095
FLK,1957,52.2943
FLK,1958,52.7777
FLK,1959,53.1904
FLK,1960,53.539
FLK,1961,53.7998
FLK,1962,54.0428
FLK,1963,54.1847
FLK,1964,54.3337
FLK,1965,54.5297
FLK,1966,54.7158
FLK,1967,54.8473
FLK,1968,55.0126
FLK,1969,55.2205
FLK,1970,55.3789
FLK,1971,55.5865
FLK,1972,55.8015
FLK,1973,55.9873
FLK,1974,56.0938
FLK,1975,56.1777
FLK,1976,56.1069
FLK,1977,55.8384
FLK,1978,55.3613
FLK,1979,54.7322
FLK,1980,53.9358
FLK,1981,53.1164
FLK,1982,52.3895
FLK,1983,51.7956
FLK,1984,51.3779
FLK,1985,51.1647
FLK,1986,51.1537
FLK,1987,51.337
FLK,1988,51.6967
FLK,1989,52.3585
FLK,1990,53.336
FLK,1991,54.6171
FLK,1992,56.2832
FLK,1993,58.1758
FLK,1994,60.2304
FLK,1995,62.3609
FLK,1996,64.4358
FLK,1997,66.3869
FLK,1998,68.1614
FLK,1999,69.7716
FLK,2000,71.1332
FLK,2001,72.2665
FLK,2002,73.2425
FLK,2003,74.0341
FLK,2004,74.7009
FLK,2005,75.341
FLK,2006,75.9414
FLK,2007,76.4897
FLK,2008,76.9519
FLK,2009,77.3941
FLK,2010,77.7285
FLK,2011,77.98
FLK,2012,78.1911
FLK,2013,78.2954
FLK,2014,78.3551
FLK,2015,78.4296
FLK,2016,78.4831
FLK,2017,78.5113
FLK,2018,78.5577
FLK,2019,78.6131
FLK,2020,78.7753
FLK,2021,78.9882
FLK,2022,79.0448
FLK,2023,79.2132
FRO,1950,60.5695
FRO,1951,61.6664
FRO,1952,62.7137
FRO,1953,63.9034
FRO,1954,65.1779
FRO,1955,66.5777
FRO,1956,67.9788
FRO,1957,69.2822
FRO,1958,70.3641
FRO,1959,71.2998
FRO,1960,72.0184
FRO,1961,72.6162
FRO,1962,73.067
FRO,1963,73.4316
FRO,1964,73.7209
FRO,1965,73.961
FRO,1966,74.1634
FRO,1967,74.3505
FRO,1968,74.5535
FRO,1969,74.7103
FRO,1970,74.8493
FRO,1971,74.9927
FRO,1972,75.0853
FRO,1973,75.1976
FRO,1974,75.2428
FRO,1975,75.3228
FRO,1976,75.3987
FRO,1977,75.5215
FRO,1978,75.6152
FRO,1979,75.6673
FRO,1980,75.7515
FRO,1981,75.8312
FRO,1982,75.8839
FRO,1983,75.9261
FRO,1984,75.9759
FRO,1985,76.0495
FRO,1986,76.1619
FRO,1987,76.3056
FRO,1988,76.4861
FRO,1989,76.7012
FRO,1990,76.8938
FRO,1991,77.0876
FRO,1992,77.2675
FRO,1993,77.4064
FRO,1994,77.5418
FRO,1995,77.658
FRO,1996,77.764
FRO,1997,77.8983
FRO,1998,78.0235
FRO,1999,78.1483
FRO,2000,78.2507
FRO,2001,78.3251
FRO,2002,78.3664
FRO,2003,78.386
FRO,2004,78.3755
FRO,2005,78.365
FRO,2006,78.3887
FRO,2007,78.4389
FRO,2008,78.5182
FRO,2009,78.6199
FRO,2010,78.7314
FRO,2011,78.8897
FRO,2012,79.0224
FRO,2013,79.1536
FRO,2014,79.2999
FRO,2015,79.4259
FRO,2016,79.5745
FRO,2017,79.6943
FRO,2018,79.8121
FRO,2019,79.9058
FRO,2020,79.9822
FRO,2021,79.7923
FRO,2022,79.2637
FRO,2023,80.1792
FJI,1950,51.7077
FJI,1951,52.2033
FJI,1952,52.6019
FJI,1953,53.3539
FJI,1954,54.214
FJI,1955,55.3057
FJI,1956,56.1583
FJI,1957,57.0686
FJI,1958,57.8284
FJI,1959,58.1586
FJI,1960,58.6024
FJI,1961,59.1019
FJI,1962,59.6535
FJI,1963,60.1554
FJI,1964,60.714
FJI,1965,61.4126
FJI,1966,61.5654
FJI,1967,61.442
FJI,1968,61.7187
FJI,1969,61.3974
FJI,1970,61.6519
FJI,1971,61.7396
FJI,1972,61.6301
FJI,1973,60.6493
FJI,1974,61.1945
FJI,1975,61.6888
FJI,1976,62.0996
FJI,1977,62.6912
FJI,1978,63.0652
FJI,1979,62.3053
FJI,1980,62.4058
FJI,1981,62.2552
FJI,1982,62.1953
FJI,1983,62.9156
FJI,1984,63.2381
FJI,1985,63.9982
FJI,1986,63.9614
FJI,1987,64.2778
FJI,1988,64.9506
FJI,1989,65.3856
FJI,1990,65.056
FJI,1991,65.4568
FJI,1992,65.4074
FJI,1993,65.5103
FJI,1994,65.7958
FJI,1995,66.007
FJI,1996,66.2018
FJI,1997,66.2927
FJI,1998,66.5364
FJI,1999,66.728
FJI,2000,66.1937
FJI,2001,66.2047
FJI,2002,65.4923
FJI,2003,65.6531
FJI,2004,65.8405
FJI,2005,65.9826
FJI,2006,66.1258
FJI,2007,66.1612
FJI,2008,66.3199
FJI,2009,66.3466
FJI,2010,66.7782
FJI,2011,66.8803
FJI,2012,65.8121
FJI,2013,66.5446
FJI,2014,66.5808
FJI,2015,66.4798
FJI,2016,66.657
FJI,2017,67.0596
FJI,2018,66.9645
FJI,2019,67.0088
FJI,2020,66.924
FJI,2021,64.9039
FJI,2022,67.1481
FJI,2023,67.3157
FIN,1755,37.25
FIN,1765,34.85
FIN,1775,39.35
FIN,1785,33.8
FIN,1795,37.05
FIN,1805,31.8
FIN,1815,35.8
FIN,1825,38.4
FIN,1835,34.65
FIN,1845,40.45
FIN,1855,35.1
FIN,1865,32.1
FIN,1875,41.569
FIN,1878,39.34
FIN,1879,44.91
FIN,1880,39.7
FIN,1881,37.7
FIN,1882,40.31
FIN,1883,42.75
FIN,1884,42.88
FIN,1885,41.28
FIN,1886,40.87
FIN,1887,45.54
FIN,1888,45.19
FIN,1889,44.92
FIN,1890,44.61
FIN,1891,42.61
FIN,1892,39.77
FIN,1893,43.35
FIN,1894,45.18
FIN,1895,47.61
FIN,1896,46.52
FIN,1897,48.11
FIN,1898,48.07
FIN,1899,44.35
FIN,1900,41.81
FIN,1901,42.84
FIN,1902,46.21
FIN,1903,46.56
FIN,1904,47.19
FIN,1905,46.05
FIN,1906,47.03
FIN,1907,46.96
FIN,1908,46.09
FIN,1909,48.69
FIN,1910,48.49
FIN,1911,48.72
FIN,1912,49.12
FIN,1913,49.04
FIN,1914,49.73
FIN,1915,49.56
FIN,1916,47.98
FIN,1917,46.54
FIN,1918,32.85
FIN,1919,42.81
FIN,1920,47.68
FIN,1921,52.4
FIN,1922,51.93
FIN,1923,52.48
FIN,1924,50.26
FIN,1925,53.36
FIN,1926,53.79
FIN,1927,51.83
FIN,1928,53.69
FIN,1929,51.32
FIN,1930,54.45
FIN,1931,54.86
FIN,1932,55.75
FIN,1933,55.39
FIN,1934,56
FIN,1935,57.36
FIN,1936,56.17
FIN,1937,57.04
FIN,1938,57.2
FIN,1939,54.62
FIN,1940,46.8
FIN,1941,46.42
FIN,1942,53.93
FIN,1943,56.28
FIN,1944,48.06
FIN,1945,56.81
FIN,1946,60.45
FIN,1947,60.51
FIN,1948,61.96
FIN,1949,61.89
FIN,1950,64.2011
FIN,1951,65.6347
FIN,1952,66.5243
FIN,1953,66.6003
FIN,1954,67.5469
FIN,1955,67.3411
FIN,1956,67.9853
FIN,1957,67.4515
FIN,1958,68.6142
FIN,1959,68.7949
FIN,1960,68.9929
FIN,1961,69.0109
FIN,1962,68.7416
FIN,1963,69.1788
FIN,1964,69.379
FIN,1965,69.1268
FIN,1966,69.6445
FIN,1967,69.8168
FIN,1968,69.7828
FIN,1969,69.6478
FIN,1970,70.3247
FIN,1971,70.1472
FIN,1972,70.8674
FIN,1973,71.3665
FIN,1974,71.2925
FIN,1975,71.8377
FIN,1976,71.989
FIN,1977,72.5135
FIN,1978,73.0803
FIN,1979,73.36
FIN,1980,73.6489
FIN,1981,73.9645
FIN,1982,74.5299
FIN,1983,74.4373
FIN,1984,74.7434
FIN,1985,74.4235
FIN,1986,74.7664
FIN,1987,74.7988
FIN,1988,74.7646
FIN,1989,74.9686
FIN,1990,74.9892
FIN,1991,75.4069
FIN,1992,75.6469
FIN,1993,75.8848
FIN,1994,76.5747
FIN,1995,76.6037
FIN,1996,76.8695
FIN,1997,77.0641
FIN,1998,77.2592
FIN,1999,77.4507
FIN,2000,77.6713
FIN,2001,78.1423
FIN,2002,78.27
FIN,2003,78.5334
FIN,2004,78.8458
FIN,2005,78.9711
FIN,2006,79.373
FIN,2007,79.3911
FIN,2008,79.695
FIN,2009,79.831
FIN,2010,80.0116
FIN,2011,80.3916
FIN,2012,80.5076
FIN,2013,80.869
FIN,2014,81.0546
FIN,2015,81.3775
FIN,2016,81.3029
FIN,2017,81.4967
FIN,2018,81.6265
FIN,2019,81.8643
FIN,2020,81.8219
FIN,2021,81.8137
FIN,2022,81.2435
FIN,2023,81.9102
FRA,1816,40.1
FRA,1817,39.23
FRA,1818,38.6
FRA,1819,37.32
FRA,1820,39.28
FRA,1821,39.88
FRA,1822,38.37
FRA,1823,40.04
FRA,1824,39.21
FRA,1825,38.58
FRA,1826,37.8
FRA,1827,39.41
FRA,1828,37.6
FRA,1829,39.44
FRA,1830,39.63
FRA,1831,39.73
FRA,1832,35.87
FRA,1833,38.88
FRA,1834,35.09
FRA,1835,39.52
FRA,1836,42
FRA,1837,39.42
FRA,1838,39.37
FRA,1839,40.95
FRA,1840,40.41
FRA,1841,40.71
FRA,1842,40.03
FRA,1843,40.79
FRA,1844,42.33
FRA,1845,43.61
FRA,1846,40.7
FRA,1847,40.45
FRA,1848,40.33
FRA,1849,35.95
FRA,1850,43.31
FRA,1851,41.8
FRA,1852,41.35
FRA,1853,42.55
FRA,1854,36.16
FRA,1855,37.56
FRA,1856,40.19
FRA,1857,39.6
FRA,1858,39.71
FRA,1859,35.33
FRA,1860,43.34
FRA,1861,40.58
FRA,1862,42.7
FRA,1863,41.82
FRA,1864,42.06
FRA,1865,40.2
FRA,1866,41.82
FRA,1867,42.41
FRA,1868,40.29
FRA,1869,41.12
FRA,1870,36.52
FRA,1871,29.74
FRA,1872,42.5
FRA,1873,41.87
FRA,1874,44.29
FRA,1875,43.19
FRA,1876,43.59
FRA,1877,44.29
FRA,1878,43.37
FRA,1879,43.98
FRA,1880,42.79
FRA,1881,43.48
FRA,1882,43.14
FRA,1883,43.27
FRA,1884,42.46
FRA,1885,43.94
FRA,1886,43.17
FRA,1887,43.72
FRA,1888,44.15
FRA,1889,45.54
FRA,1890,43.43
FRA,1891,44.11
FRA,1892,43.56
FRA,1893,43.55
FRA,1894,45.49
FRA,1895,45.26
FRA,1896,47.49
FRA,1897,47.88
FRA,1898,46.01
FRA,1899,45.17
FRA,1900,45.1
FRA,1901,47
FRA,1902,47.98
FRA,1903,48.4
FRA,1904,48.07
FRA,1905,48.38
FRA,1906,47.73
FRA,1907,48.3
FRA,1908,49.29
FRA,1909,50.01
FRA,1910,51.35
FRA,1911,48.21
FRA,1912,51.55
FRA,1913,51.36
FRA,1914,38.23
FRA,1915,36.55
FRA,1916,39.75
FRA,1917,42.97
FRA,1918,34.84
FRA,1919,47.14
FRA,1920,51.82
FRA,1921,52.69
FRA,1922,54.89
FRA,1923,54.59
FRA,1924,55.19
FRA,1925,54.35
FRA,1926,53.96
FRA,1927,55.74
FRA,1928,55.41
FRA,1929,54.24
FRA,1930,56.8
FRA,1931,56.9
FRA,1932,57.22
FRA,1933,57.65
FRA,1934,58.3
FRA,1935,58.28
FRA,1936,58.76
FRA,1937,59.11
FRA,1938,58.93
FRA,1939,59.55
FRA,1940,49.6
FRA,1941,57.42
FRA,1942,57.44
FRA,1943,53.3
FRA,1944,47.17
FRA,1945,54.93
FRA,1946,62.36
FRA,1947,63.95
FRA,1948,65.78
FRA,1949,64.9
FRA,1950,66.3819
FRA,1951,66.0968
FRA,1952,67.3912
FRA,1953,67.3191
FRA,1954,68.1882
FRA,1955,68.4442
FRA,1956,68.4647
FRA,1957,68.8972
FRA,1958,70.1071
FRA,1959,70.1683
FRA,1960,70.3675
FRA,1961,70.9582
FRA,1962,70.4704
FRA,1963,70.3204
FRA,1964,71.2802
FRA,1965,71.1067
FRA,1966,71.5138
FRA,1967,71.4983
FRA,1968,71.4857
FRA,1969,71.2063
FRA,1970,72.0915
FRA,1971,72.0735
FRA,1972,72.3134
FRA,1973,72.4756
FRA,1974,72.8037
FRA,1975,72.9001
FRA,1976,73.122
FRA,1977,73.7282
FRA,1978,73.8445
FRA,1979,74.125
FRA,1980,74.2335
FRA,1981,74.3965
FRA,1982,74.7657
FRA,1983,74.7344
FRA,1984,75.2175
FRA,1985,75.309
FRA,1986,75.5776
FRA,1987,76.1465
FRA,1988,76.398
FRA,1989,76.5432
FRA,1990,76.8351
FRA,1991,77.0162
FRA,1992,77.2973
FRA,1993,77.3488
FRA,1994,77.7681
FRA,1995,77.8715
FRA,1996,78.0613
FRA,1997,78.4246
FRA,1998,78.5879
FRA,1999,78.7457
FRA,2000,79.0438
FRA,2001,79.2208
FRA,2002,79.4109
FRA,2003,79.419
FRA,2004,80.3363
FRA,2005,80.3367
FRA,2006,80.7449
FRA,2007,80.9602
FRA,2008,81.0392
FRA,2009,81.1635
FRA,2010,81.4047
FRA,2011,81.781
FRA,2012,81.739
FRA,2013,81.9786
FRA,2014,82.4366
FRA,2015,82.1487
FRA,2016,82.4008
FRA,2017,82.4385
FRA,2018,82.5682
FRA,2019,82.7304
FRA,2020,82.1993
FRA,2021,82.3216
FRA,2022,82.4753
FRA,2023,83.3253
GUF,1950,47.7369
GUF,1951,48.424
GUF,1952,48.9894
GUF,1953,49.5375
GUF,1954,50.0981
GUF,1955,50.7427
GUF,1956,51.5508
GUF,1957,52.5549
GUF,1958,53.6356
GUF,1959,54.7426
GUF,1960,55.8157
GUF,1961,56.8919
GUF,1962,57.9202
GUF,1963,58.8599
GUF,1964,59.7396
GUF,1965,60.5477
GUF,1966,61.2722
GUF,1967,61.8905
GUF,1968,62.4141
GUF,1969,62.8784
GUF,1970,63.2738
GUF,1971,63.6547
GUF,1972,64.0398
GUF,1973,64.4117
GUF,1974,64.7384
GUF,1975,65.0231
GUF,1976,65.2518
GUF,1977,65.5495
GUF,1978,66.0062
GUF,1979,66.5633
GUF,1980,67.1353
GUF,1981,67.6472
GUF,1982,68.1305
GUF,1983,68.5921
GUF,1984,69.0152
GUF,1985,69.3884
GUF,1986,69.7173
GUF,1987,70.0449
GUF,1988,70.3586
GUF,1989,70.6336
GUF,1990,70.8509
GUF,1991,71.0416
GUF,1992,71.2419
GUF,1993,71.4598
GUF,1994,71.6908
GUF,1995,71.9176
GUF,1996,72.1263
GUF,1997,72.2186
GUF,1998,72.4918
GUF,1999,72.7198
GUF,2000,72.9651
GUF,2001,73.3225
GUF,2002,73.4925
GUF,2003,73.5778
GUF,2004,73.8038
GUF,2005,74.1342
GUF,2006,74.5652
GUF,2007,74.952
GUF,2008,75.3653
GUF,2009,75.6351
GUF,2010,75.8516
GUF,2011,76.0172
GUF,2012,76.2166
GUF,2013,76.4587
GUF,2014,76.6767
GUF,2015,76.6314
GUF,2016,76.652
GUF,2017,76.7994
GUF,2018,77.2376
GUF,2019,76.5711
GUF,2020,77.5067
GUF,2021,74.1955
GUF,2022,76.7942
GUF,2023,76.9781
PYF,1950,51.8591
PYF,1951,52.8434
PYF,1952,53.7748
PYF,1953,54.7244
PYF,1954,55.5849
PYF,1955,56.3959
PYF,1956,57.1807
PYF,1957,57.8546
PYF,1958,58.4251
PYF,1959,58.9668
PYF,1960,59.445
PYF,1961,59.8504
PYF,1962,60.2014
PYF,1963,60.5135
PYF,1964,60.7972
PYF,1965,61.0689
PYF,1966,61.3529
PYF,1967,61.6453
PYF,1968,61.9314
PYF,1969,62.2135
PYF,1970,62.495
PYF,1971,62.7817
PYF,1972,63.0818
PYF,1973,63.4005
PYF,1974,63.7778
PYF,1975,64.2488
PYF,1976,64.7609
PYF,1977,65.3099
PYF,1978,65.8907
PYF,1979,66.6119
PYF,1980,67.4054
PYF,1981,68.1567
PYF,1982,68.9222
PYF,1983,69.7018
PYF,1984,70.5587
PYF,1985,71.2033
PYF,1986,71.9674
PYF,1987,72.4485
PYF,1988,73.0882
PYF,1989,73.4944
PYF,1990,73.9083
PYF,1991,74.295
